State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,03/02/2023,891.48,957.43,924.45
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,06/02/2023,639.54,694.37,666.96
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/02/2023,618.9,687.23,653.07
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,11/02/2023,854.97,913.36,884.17
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,17/02/2023,700.0,765.43,732.72
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,22/02/2023,1107.03,1195.87,1151.45
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,05/03/2023,787.71,870.42,829.07
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,09/03/2023,913.8,1056.51,985.16
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,10/03/2023,1140.22,1211.63,1175.93
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,11/03/2023,1118.41,1306.55,1212.48
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,13/03/2023,1058.14,1169.93,1114.04
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,16/03/2023,494.2,529.35,511.77
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,19/03/2023,921.02,989.09,955.05
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,20/03/2023,1103.11,1273.77,1188.44
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,24/03/2023,1034.47,1174.55,1104.51
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,31/03/2023,1604.62,1785.34,1694.98
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/04/2023,1278.05,1500.08,1389.06
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,04/04/2023,650.6,693.93,672.27
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,05/04/2023,1522.15,1765.82,1643.98
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,06/04/2023,1123.53,1225.09,1174.31
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/04/2023,1445.18,1570.5,1507.84
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,09/04/2023,1344.79,1448.15,1396.47
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/04/2023,1345.43,1540.28,1442.85
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,16/04/2023,956.8,1044.84,1000.82
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,23/04/2023,1637.93,1829.33,1733.63
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,26/04/2023,1131.04,1288.41,1209.72
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,27/04/2023,1115.67,1210.8,1163.24
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,29/04/2023,1384.5,1573.7,1479.1
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/05/2023,1300.89,1498.02,1399.45
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,08/05/2023,1949.88,2115.83,2032.85
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/05/2023,1353.23,1536.84,1445.03
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,21/05/2023,1849.62,2044.93,1947.28
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,22/05/2023,2079.54,2234.52,2157.03
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,24/05/2023,1440.56,1580.86,1510.71
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,28/05/2023,2009.01,2358.13,2183.57
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,31/05/2023,2460.62,2877.89,2669.26
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,03/06/2023,1692.15,1869.18,1780.66
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,04/06/2023,1797.82,2084.05,1940.93
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,06/06/2023,1436.73,1619.44,1528.09
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/06/2023,2099.78,2374.52,2237.15
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,11/06/2023,1832.46,2044.92,1938.69
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,13/06/2023,1543.87,1811.17,1677.52
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/06/2023,1599.18,1734.46,1666.82
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,20/06/2023,1888.79,2030.62,1959.71
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,23/06/2023,1549.12,1664.38,1606.75
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,27/06/2023,2334.18,2665.26,2499.72
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,28/06/2023,1742.88,1958.8,1850.84
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,29/06/2023,1745.29,1917.79,1831.54
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/07/2023,2054.55,2224.23,2139.39
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,03/07/2023,2488.0,2682.04,2585.02
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,06/07/2023,2378.55,2704.74,2541.64
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/07/2023,2315.04,2518.74,2416.89
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,08/07/2023,1926.7,2102.26,2014.48
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,11/07/2023,2020.55,2264.7,2142.63
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,12/07/2023,2484.03,2838.07,2661.05
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,13/07/2023,1686.56,1910.62,1798.59
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,14/07/2023,2228.37,2574.64,2401.5
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/07/2023,1868.8,2058.26,1963.53
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,19/07/2023,2498.89,2853.7,2676.29
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,20/07/2023,2033.38,2383.18,2208.28
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,23/07/2023,2506.95,2806.22,2656.58
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,25/07/2023,1989.75,2266.58,2128.16
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,26/07/2023,2082.27,2435.11,2258.69
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,31/07/2023,2017.31,2170.43,2093.87
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,01/08/2023,2191.32,2447.62,2319.47
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/08/2023,2299.65,2648.36,2474.0
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,08/08/2023,2143.65,2406.03,2274.84
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,13/08/2023,2390.26,2576.62,2483.44
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,14/08/2023,2034.89,2277.46,2156.17
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/08/2023,3166.73,3640.62,3403.68
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,16/08/2023,1975.3,2147.49,2061.4
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,22/08/2023,2176.76,2427.81,2302.28
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,24/08/2023,2046.29,2299.63,2172.96
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,25/08/2023,2247.65,2628.11,2437.88
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,26/08/2023,1778.35,1982.5,1880.43
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,27/08/2023,1912.27,2047.4,1979.84
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,28/08/2023,2031.66,2356.76,2194.21
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,05/09/2023,1930.86,2229.44,2080.15
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,06/09/2023,2644.97,2854.27,2749.62
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,10/09/2023,1932.04,2215.16,2073.6
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/09/2023,2541.2,2912.56,2726.88
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,19/09/2023,2053.68,2382.1,2217.89
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,20/09/2023,1866.33,2101.68,1984.0
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,24/09/2023,1898.94,2108.97,2003.95
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,28/09/2023,2460.11,2776.63,2618.37
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,29/09/2023,2222.99,2445.35,2334.17
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,01/10/2023,1947.37,2223.61,2085.49
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,03/10/2023,1663.8,1815.75,1739.78
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,13/10/2023,1775.37,2073.27,1924.32
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,21/10/2023,1025.39,1092.05,1058.72
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,27/10/2023,1789.03,2033.39,1911.21
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,28/10/2023,1746.84,1981.58,1864.21
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,31/10/2023,1795.55,1973.31,1884.43
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,05/11/2023,1846.41,2083.97,1965.19
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,06/11/2023,1774.13,1968.95,1871.54
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,10/11/2023,1658.32,1807.85,1733.08
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,17/11/2023,1828.82,1955.18,1892.0
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,18/11/2023,1087.92,1275.85,1181.88
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,19/11/2023,1067.79,1201.62,1134.7
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,22/11/2023,1334.84,1476.41,1405.63
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,24/11/2023,1015.76,1092.35,1054.06
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,28/11/2023,475.55,526.81,501.18
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,30/11/2023,1432.41,1531.47,1481.94
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,05/12/2023,970.99,1099.49,1035.24
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/12/2023,1163.46,1359.46,1261.46
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,10/12/2023,1054.84,1206.38,1130.61
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,12/12/2023,934.36,1012.77,973.56
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,14/12/2023,1494.33,1666.76,1580.54
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,16/12/2023,793.89,917.95,855.92
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,17/12/2023,1179.58,1308.11,1243.84
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,18/12/2023,960.9,1032.37,996.63
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,24/12/2023,771.98,841.58,806.78
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,25/12/2023,1176.43,1292.15,1234.29
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,26/12/2023,1022.02,1199.0,1110.51
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,30/12/2023,1241.29,1324.77,1283.03
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/01/2024,516.38,567.52,541.95
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,04/01/2024,650.63,702.93,676.78
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/01/2024,1200.32,1341.69,1271.0
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,09/01/2024,480.16,545.71,512.94
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,13/01/2024,1062.87,1198.13,1130.5
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,14/01/2024,444.21,515.79,480.0
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/01/2024,452.68,507.32,480.0
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,17/01/2024,828.11,945.36,886.73
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,18/01/2024,465.06,494.94,480.0
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,19/01/2024,810.99,868.34,839.66
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,25/01/2024,778.94,886.26,832.6
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/02/2024,548.68,618.16,583.42
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,14/02/2024,445.4,514.6,480.0
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/02/2024,987.11,1048.32,1017.71
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,26/02/2024,454.98,505.02,480.0
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,29/02/2024,913.21,1017.58,965.4
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/03/2024,1037.63,1171.68,1104.65
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,04/03/2024,1315.81,1431.3,1373.55
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,10/03/2024,724.11,786.38,755.25
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,11/03/2024,1213.52,1378.07,1295.79
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,12/03/2024,815.19,925.03,870.11
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,13/03/2024,1142.14,1325.1,1233.62
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,14/03/2024,1030.25,1149.67,1089.96
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/03/2024,851.92,951.22,901.57
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,16/03/2024,1008.52,1125.19,1066.85
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,19/03/2024,612.46,667.31,639.88
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,22/03/2024,492.73,577.15,534.94
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,23/03/2024,1001.88,1080.95,1041.41
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,27/03/2024,553.19,593.05,573.12
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,30/03/2024,1329.76,1425.42,1377.59
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,31/03/2024,1232.93,1330.37,1281.65
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,01/04/2024,736.09,848.08,792.08
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,05/04/2024,822.79,958.08,890.44
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/04/2024,1834.43,2001.07,1917.75
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,09/04/2024,1239.17,1333.6,1286.38
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,10/04/2024,1348.57,1582.63,1465.6
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,11/04/2024,1446.59,1553.89,1500.24
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,13/04/2024,1605.91,1871.51,1738.71
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/04/2024,1558.14,1781.57,1669.85
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,20/04/2024,1609.22,1879.04,1744.13
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,26/04/2024,1544.46,1642.47,1593.46
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/05/2024,1459.08,1564.12,1511.6
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,03/05/2024,955.64,1119.96,1037.8
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,04/05/2024,1277.42,1375.1,1326.26
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/05/2024,1907.71,2048.41,1978.06
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,10/05/2024,2092.43,2415.32,2253.87
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/05/2024,2480.89,2691.72,2586.31
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,16/05/2024,2148.42,2296.18,2222.3
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,30/05/2024,1859.21,2022.77,1940.99
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,01/06/2024,1499.8,1601.55,1550.67
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/06/2024,1686.8,1806.99,1746.9
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,04/06/2024,2116.13,2477.85,2296.99
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/06/2024,2063.2,2263.23,2163.21
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,11/06/2024,2258.94,2602.31,2430.62
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,16/06/2024,2049.36,2256.08,2152.72
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,19/06/2024,1736.13,1857.84,1796.99
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,22/06/2024,2024.05,2332.07,2178.06
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,24/06/2024,2516.68,2860.74,2688.71
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,25/06/2024,1977.31,2144.91,2061.11
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,30/06/2024,1625.77,1882.19,1753.98
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/07/2024,1839.73,2000.5,1920.12
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,03/07/2024,2656.41,3084.74,2870.57
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,04/07/2024,1906.41,2237.07,2071.74
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/07/2024,2421.22,2642.56,2531.89
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,08/07/2024,1955.6,2221.17,2088.38
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,21/07/2024,2366.81,2684.88,2525.84
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/08/2024,2218.53,2381.67,2300.1
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,04/08/2024,2773.87,3086.65,2930.26
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,05/08/2024,2635.24,3021.92,2828.58
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,06/08/2024,2026.82,2260.35,2143.58
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,07/08/2024,2462.95,2797.87,2630.41
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,08/08/2024,1980.82,2248.78,2114.8
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/08/2024,1518.65,1616.22,1567.44
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,19/08/2024,2330.08,2521.56,2425.82
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,26/08/2024,2076.09,2350.34,2213.21
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,30/08/2024,2662.2,3096.01,2879.11
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,01/09/2024,2687.03,2972.86,2829.95
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,06/09/2024,2461.92,2699.22,2580.57
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,13/09/2024,2447.31,2821.38,2634.35
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/09/2024,2202.9,2353.55,2278.23
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,16/09/2024,2712.15,3064.73,2888.44
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,19/09/2024,1998.07,2230.99,2114.53
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,21/09/2024,2124.77,2335.55,2230.16
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,25/09/2024,1813.86,2011.55,1912.71
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,27/09/2024,2432.2,2729.77,2580.99
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,30/09/2024,1948.28,2073.81,2011.05
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,03/10/2024,1643.95,1835.18,1739.57
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,06/10/2024,1897.37,2036.69,1967.03
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,08/10/2024,1751.03,1953.22,1852.12
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,09/10/2024,1899.31,2055.11,1977.21
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,12/10/2024,2044.37,2183.43,2113.9
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,17/10/2024,1538.28,1721.29,1629.78
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,18/10/2024,1196.84,1310.76,1253.8
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,20/10/2024,1936.04,2263.44,2099.74
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,23/10/2024,2046.0,2372.88,2209.44
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,24/10/2024,1419.84,1585.86,1502.85
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,27/10/2024,1814.07,1951.97,1883.02
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,28/10/2024,1762.68,1881.39,1822.04
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,29/10/2024,1752.66,1975.79,1864.22
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,05/11/2024,1685.56,1909.73,1797.65
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,09/11/2024,1724.52,1942.88,1833.7
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,10/11/2024,1321.07,1471.43,1396.25
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,11/11/2024,982.38,1130.37,1056.37
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,13/11/2024,1680.0,1826.06,1753.03
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,15/11/2024,1525.79,1650.12,1587.95
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,18/11/2024,1881.64,2174.4,2028.02
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,19/11/2024,1744.02,1957.26,1850.64
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,21/11/2024,1669.01,1818.18,1743.6
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,22/11/2024,1613.76,1800.26,1707.01
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,23/11/2024,1295.41,1475.57,1385.49
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,25/11/2024,1281.83,1457.06,1369.44
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,29/11/2024,1455.95,1586.37,1521.16
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,30/11/2024,1446.3,1654.12,1550.21
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,02/12/2024,1724.8,1958.94,1841.87
Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,Grade II,05/12/2024,798.29,887.13,842.71
